numero_controle_pncp;numero_item;sequencial_resultado;ni_fornecedor;nome_fornecedor;tipo_pessoa;porte_fornecedor;quantidade_homologada;valor_unitario_homologado;valor_total_homologado;situacao_resultado_id;situacao_resultado_nome;data_resultado;data_cancelamento_raw;cancelado_efetivo;motivo_avaliacao_cancelamento;motivo_cancelamento_raw;reserva_remanescente_codigo;reserva_remanescente_nome;ordem_classificacao_srp;raw_json;captured_at
34868927000160-1-000004/2025;3;1;23085871000150;C.L.C. MAUES LTDA;PJ;ME;30.0;3.0;90.0;1;Informado;2025-07-02;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-07-02T19:34:28"", ""numeroItem"": 3, ""niFornecedor"": ""23085871000150"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-07-02T19:34:28"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""C.L.C. MAUES LTDA"", ""valorTotalHomologado"": 90.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 30.0, ""valorUnitarioHomologado"": 3.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-07-02"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34868927000160-1-000004/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:11:27.640987
10820882000195-1-000024/2025;4;1;18520187000110;SPECOLOGIA COMERCIAL IMPORTACAO E EXPORTACAO LTDA;PJ;ME;2940.0;1.74;5115.6;1;Informado;2025-07-18;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 4, ""dataInclusao"": ""2025-07-18T15:23:24"", ""niFornecedor"": ""18520187000110"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-07-18T15:23:24"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""SPECOLOGIA COMERCIAL IMPORTACAO E EXPORTACAO LTDA"", ""valorTotalHomologado"": 5115.6, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 2940.0, ""valorUnitarioHomologado"": 1.74, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-07-18"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""10820882000195-1-000024/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:11:30.161751
00394452000103-1-013536/2025;5;1;17142432000130;J. E. DE OLIVEIRA RODRIGUES;PJ;ME;15.0;226.53;3397.95;1;Informado;2025-07-14;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 5, ""dataInclusao"": ""2025-07-14T10:57:37"", ""niFornecedor"": ""17142432000130"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-07-14T10:57:37"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""J. E. DE OLIVEIRA RODRIGUES"", ""valorTotalHomologado"": 3397.95, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 15.0, ""valorUnitarioHomologado"": 226.53, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-07-14"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00394452000103-1-013536/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:11:32.271050
23066632000153-1-000006/2025;6087906;1;03093776000353;MANUPA COMERCIO, EXPORTACAO, IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS EIRELI;PJ;Demais;1.0;465000.0;465000.0;1;Informado;2025-09-03;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 6087906, ""dataInclusao"": ""2025-09-03T12:35:41"", ""niFornecedor"": ""03093776000353"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-09-03T12:35:41"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""MANUPA COMERCIO, EXPORTACAO, IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS EIRELI"", ""valorTotalHomologado"": 465000.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 1.0, ""valorUnitarioHomologado"": 465000.0, ""percentualDesconto"": 21.1904, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-09-03"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""23066632000153-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:11:35.571376
34925222000137-1-000016/2025;10008;1;04153583000141;E. F. DE OLIVEIRA GHAMMACHI - ME;PJ;Não Informado;700.0;2.5;1750.0;1;Informado;2025-08-12;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""niFornecedor"": ""04153583000141"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-08-12T23:06:20"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""E. F. DE OLIVEIRA GHAMMACHI - ME"", ""dataInclusao"": ""2025-08-12T23:06:20"", ""numeroItem"": 10008, ""valorTotalHomologado"": 1750.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 700.0, ""valorUnitarioHomologado"": 2.5, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-08-12"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34925222000137-1-000016/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:11:36.460133
05990437000133-1-000027/2025;2;1;54198647000107;RAMSIG LTDA;PJ;ME;20.0;74.05;1481.0;1;Informado;2025-10-21;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""niFornecedor"": ""54198647000107"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-21T17:39:11"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""RAMSIG LTDA"", ""dataInclusao"": ""2025-10-21T17:39:11"", ""numeroItem"": 2, ""valorTotalHomologado"": 1481.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 20.0, ""valorUnitarioHomologado"": 74.05, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-10-21"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""05990437000133-1-000027/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:11:37.342610
05990437000133-1-000027/2025;4;1;09443397000160;L S ARAUJO JUNIOR;PJ;ME;30.0;13.38;401.4;1;Informado;2025-10-21;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""naturezaJuridicaId"": ""2135"", ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-10-21T17:39:11"", ""numeroItem"": 4, ""niFornecedor"": ""09443397000160"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-21T17:39:11"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""L S ARAUJO JUNIOR"", ""valorTotalHomologado"": 401.4, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 30.0, ""valorUnitarioHomologado"": 13.38, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-10-21"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""05990437000133-1-000027/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null}";2026-09-12T20:11:38.222923
05990437000133-1-000027/2025;6;1;47959767000106;ENGECOM COMERCIO E SERVICOS LTDA;PJ;ME;200.0;5.99;1198.0;1;Informado;2025-10-21;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""numeroItem"": 6, ""dataInclusao"": ""2025-10-21T17:39:11"", ""niFornecedor"": ""47959767000106"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-21T17:39:11"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""ENGECOM COMERCIO E SERVICOS LTDA"", ""valorTotalHomologado"": 1198.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 200.0, ""valorUnitarioHomologado"": 5.99, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": {""id"": 145, ""nome"": ""Lei 14.133/2021, art. 60, I"", ""descricao"": ""Critério de desempate: Estipula que, em caso de empate entre propostas de licitação, os licitantes envolvidos devem participar de uma disputa final onde podem apresentar novas propostas imediatamente após a classificação, proporcionando uma chance adicional para vencer a licitação."", ""statusAtivo"": true}, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-10-21"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""05990437000133-1-000027/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": true, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:11:41.179687
05990437000133-1-000027/2025;10;1;28171519000151;SPORT DANCE LTDA;PJ;ME;40.0;70.0;2800.0;1;Informado;2025-10-21;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""niFornecedor"": ""28171519000151"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-21T17:39:11"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""SPORT DANCE LTDA"", ""dataInclusao"": ""2025-10-21T17:39:11"", ""numeroItem"": 10, ""valorTotalHomologado"": 2800.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 40.0, ""valorUnitarioHomologado"": 70.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-10-21"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""05990437000133-1-000027/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:11:42.051826
15126437000305-1-002276/2025;3;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;5000.0;0.5;2500.0;1;Informado;2025-10-10;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 3, ""dataInclusao"": ""2025-10-10T08:32:47"", ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-10T08:32:47"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 2500.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 5000.0, ""valorUnitarioHomologado"": 0.5, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-10-10"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""15126437000305-1-002276/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:11:44.579224
15126437000305-1-002276/2025;4;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;6000.0;0.5;3000.0;1;Informado;2025-10-10;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-10T08:32:47"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""dataInclusao"": ""2025-10-10T08:32:47"", ""numeroItem"": 4, ""valorTotalHomologado"": 3000.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 6000.0, ""valorUnitarioHomologado"": 0.5, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-10-10"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""15126437000305-1-002276/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:11:45.472169
15126437000305-1-002276/2025;5;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;6000.0;0.5;3000.0;1;Informado;2025-10-10;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 5, ""dataInclusao"": ""2025-10-10T08:32:47"", ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-10T08:32:47"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 3000.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 6000.0, ""valorUnitarioHomologado"": 0.5, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-10-10"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""15126437000305-1-002276/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:11:47.661475
